MWA_XRP_EUR,2017-12-17,0.62305382,0.63976336,0.58206545,0.58994795,30318923.09381371,0.61440689,0.61351439
MWA_XRP_EUR,2017-12-18,0.59028018,0.66379141,0.55988606,0.63855416,47646823.77007383,0.60945449,0.60749381
MWA_XRP_EUR,2017-12-19,0.63484057,0.70264746,0.62017633,0.63682592,57782245.18262766,0.65902878,0.65895108
MWA_XRP_EUR,2017-12-20,0.63595446,0.63778755,0.58235916,0.60972862,49371789.72725035,0.61404722,0.61413326
MWA_XRP_EUR,2017-12-21,0.6110693,0.94006759,0.61022088,0.91515558,132614309.99463044,0.81104586,0.79320569
MWA_XRP_EUR,2017-12-22,0.92207772,1.01944389,0.6036984999999999,0.85580832,142398441.58937374,0.83908654,0.84094386
MWA_XRP_EUR,2017-12-23,0.86662388,0.92390046,0.80009498,0.86475061,37014982.31773894,0.88412638,0.88679131
MWA_XRP_EUR,2017-12-24,0.87038779,0.87351563,0.72728217,0.84195895,40817543.57630046,0.81749427,0.81861108
MWA_XRP_EUR,2017-12-25,0.84810503,0.87144974,0.80674164,0.83633783,16572941.48324005,0.83647193,0.83709256
MWA_XRP_EUR,2017-12-26,0.83404349,0.90428481,0.82738683,0.89101404,24153744.41776738,0.84687124,0.84547188
MWA_XRP_EUR,2017-12-27,0.89149001,1.07535731,0.88961398,1.03071869,68046317.34007455,0.96420042,0.9542603000000001
MWA_XRP_EUR,2017-12-28,1.0211357,1.09418315,0.96279951,1.07206834,54831451.89368808,1.03074284,1.03111859
MWA_XRP_EUR,2017-12-29,1.07335164,1.68737487,1.07335164,1.6475887999999999,126497290.23420471,1.38298163,1.33487693
MWA_XRP_EUR,2017-12-30,1.63846244,2.09059006,1.53411759,1.61840046,119984387.97659583,1.78891167,1.78332087
MWA_XRP_EUR,2017-12-31,1.59043573,1.73459088,1.38316554,1.67240329,41147487.29196155,1.60157047,1.61834452
MWA_XRP_EUR,2018-01-01,1.68356494,1.73441516,1.55642812,1.73441516,20651554.90987977,1.63578875,1.6299673000000001
MWA_XRP_EUR,2018-01-02,1.72816405,1.82227628,1.59841069,1.7999247,32508848.627440996,1.72795979,1.71951624
MWA_XRP_EUR,2018-01-03,1.80403775,2.40192873,1.79871411,2.28732152,74457818.13064341,2.12111822,2.07441689
MWA_XRP_EUR,2018-01-04,2.29004102,2.76275155,2.03369204,2.24579589,86248736.55279554,2.52229303,2.52254697
MWA_XRP_EUR,2018-01-05,2.27573945,2.50832174,1.87086243,2.04964339,74673490.69184288,2.21450408,2.21435354
MWA_XRP_EUR,2018-01-06,2.07928327,2.34836143,2.06008614,2.18839042,24464427.44479482,2.20639606,2.21017315
MWA_XRP_EUR,2018-01-07,2.19278628,2.30010755,2.11077022,2.28308253,18311705.23042216,2.22741664,2.22900793
MWA_XRP_EUR,2018-01-08,2.27554979,2.27554979,1.69090898,2.00500149,56635067.41888435,2.05681723,2.07100145
MWA_XRP_EUR,2018-01-09,2.00335459,2.06171652,1.59051806,1.71326068,46670314.26458464,1.91306282,1.90476674
MWA_XRP_EUR,2018-01-10,1.70743995,1.7550424,1.30621295,1.62583029,77993358.67341587,1.59604736,1.59784476
MWA_XRP_EUR,2018-01-11,1.61981747,1.84041855,1.32000585,1.58181601,47556180.55957747,1.51885754,1.53379902
MWA_XRP_EUR,2018-01-12,1.60049735,1.76258752,1.50112987,1.66593194,12421254.133383501,1.65097025,1.6492753
MWA_XRP_EUR,2018-01-13,1.66177625,1.72308427,1.6175013,1.65327449,16550705.27900169,1.66679826,1.66849348
MWA_XRP_EUR,2018-01-14,1.6530220000000002,1.6530220000000002,1.47741215,1.5208542,31110288.09153886,1.5395497999999999,1.54758877
MWA_XRP_EUR,2018-01-15,1.51972181,1.55327689,1.34461866,1.35807874,29885325.36711968,1.49495258,1.49267163
MWA_XRP_EUR,2018-01-16,1.3561617,1.38506378,0.72041238,0.97131235,224676326.21753842,1.07307361,1.14426076
MWA_XRP_EUR,2018-01-17,0.96893089,1.1702861999999998,0.71045656,1.06805256,228707190.02929658,0.90858738,0.90588469
MWA_XRP_EUR,2018-01-18,1.08052609,1.44393933,1.02362377,1.32649901,164068099.68245864,1.2513569,1.25345574
MWA_XRP_EUR,2018-01-19,1.30842822,1.40604492,1.22746685,1.26270159,69686794.18833901,1.33354175,1.32640109
MWA_XRP_EUR,2018-01-20,1.27224083,1.3341167999999999,1.22668708,1.29230021,39980636.52198781,1.27824566,1.28036942
MWA_XRP_EUR,2018-01-21,1.28782999,1.28991202,1.08102854,1.11772755,80395154.0187465,1.16709191,1.17766184
MWA_XRP_EUR,2018-01-22,1.12910812,1.16534727,0.92605169,1.10591852,94592959.17491436,1.06890777,1.07315387
MWA_XRP_EUR,2018-01-23,1.09439928,1.17444583,0.97098981,1.07639799,79063004.54823847,1.06953577,1.07194985
MWA_XRP_GBP,2015-04-08,0.00604284,0.00610569,0.00571429,0.00592305,34395.731452,0.00595279,0.005950100000000001
MWA_XRP_GBP,2015-04-09,0.00592305,0.00592305,0.00568415,0.00587418,10431.886754000001,0.00585954,0.00586394
MWA_XRP_GBP,2015-04-10,0.00587418,0.00587418,0.00569306,0.00569306,30846.464558999996,0.00580954,0.00581345
MWA_XRP_GBP,2015-04-11,0.00569306,0.00569306,0.00563684,0.00563688,60005.97252999999,0.00565384,0.00566426
MWA_XRP_GBP,2015-04-12,0.00563688,0.00765,0.00559232,0.00765,611005.0351140001,0.00567843,0.00566551
MWA_XRP_GBP,2015-04-13,0.00765,0.00765,0.0057142,0.0057142,15851.141641999999,0.007344,0.00701523
MWA_XRP_GBP,2015-04-14,0.0057142,0.00571429,0.00401824,0.00401843,164771.492622,0.00532369,0.00544786
MWA_XRP_GBP,2015-04-15,0.00401843,0.00571429,0.00401125,0.00571429,0.0,0.004037699999999999,0.0043085
MWA_XRP_GBP,2015-04-16,0.00571429,0.01818,0.00571429,0.00632045,60.356426,0.00635446,0.00986811
MWA_XRP_GBP,2015-04-17,0.00632045,0.01818,0.00625079,0.01200509,862.3717109999999,0.01163547,0.01108375
MWA_XRP_GBP,2015-04-18,0.01200509,0.01200509,0.01200509,0.01200509,0.0,0.01200509,0.01200509
MWA_XRP_GBP,2015-04-19,0.01200509,0.01200509,0.00540541,0.00540541,8223.577914,0.00540625,0.009992399999999999
MWA_XRP_GBP,2015-04-20,0.00540541,0.00711615,0.00540541,0.00711615,1677.512951,0.00560142,0.00580414
MWA_XRP_GBP,2015-04-21,0.00711615,0.00711615,0.00559539,0.00582314,11239.805129,0.00582783,0.00614849
MWA_XRP_GBP,2015-04-22,0.00582314,0.00602319,0.00539748,0.00560869,11.053358,0.0059071,0.00582465
MWA_XRP_GBP,2015-04-23,0.00560869,0.00560869,0.00560869,0.00560869,0.0,0.0,0.00560869
MWA_XRP_GBP,2015-04-24,0.00560869,0.00571429,0.00520833,0.0056943,6439.719747,0.0056812,0.00556077
MWA_XRP_GBP,2015-04-25,0.0056943,0.00734268,0.0056943,0.00734268,3685.264472,0.00642701,0.00636968
MWA_XRP_GBP,2015-04-26,0.00734268,0.00734268,0.00511073,0.00511073,1210.5583490000001,0.00662473,0.00642242
MWA_XRP_GBP,2015-04-27,0.00511073,0.00511073,0.00510204,0.00510204,0.0,0.00510986,0.00510716
MWA_XRP_GBP,2015-04-28,0.00510204,0.00510204,0.00510204,0.00510204,0.0,0.0,0.00510204
MWA_XRP_GBP,2015-04-29,0.00510204,0.00545881,0.00510204,0.00545881,1251.881187,0.00545881,0.00528671
MWA_XRP_GBP,2015-04-30,0.00545881,0.00675676,0.00545881,0.00645161,23696.427025999998,0.00638447,0.00606334
MWA_XRP_GBP,2015-05-01,0.00645161,0.00666667,0.00588235,0.00588235,8070.8268,0.00639544,0.00642899
MWA_XRP_GBP,2015-05-02,0.00588235,0.00650473,0.00588235,0.00650473,0.571653,0.00588237,0.00596448
MWA_XRP_GBP,2015-05-03,0.00650473,0.0071378,0.00595238,0.00595238,145.14,0.00686672,0.00663176
MWA_XRP_GBP,2015-05-04,0.00595238,0.00595238,0.00595238,0.00595238,9964.036173999999,0.00595238,0.00595238
MWA_XRP_GBP,2015-05-05,0.00595238,0.00595238,0.00554017,0.00554017,26533.5,0.00587895,0.00592805
MWA_XRP_GBP,2015-05-06,0.00554017,0.00554017,0.00552486,0.00552486,9360.579084,0.00553545,0.00553533
MWA_XRP_GBP,2015-05-07,0.00552486,0.00699815,0.00552486,0.00588724,30021.332139,0.00605456,0.0059556
MWA_XRP_GBP,2015-05-08,0.00588724,0.00624016,0.00588235,0.00588235,0.0,0.00589429,0.00589979
MWA_XRP_GBP,2015-05-09,0.00588235,0.00588235,0.00588235,0.00588235,0.0,0.0,0.00588235
MWA_XRP_GBP,2015-05-10,0.00588235,0.00588235,0.00561798,0.00561798,10.746623,0.00561798,0.0056546999999999995
MWA_XRP_GBP,2015-05-11,0.00561798,0.00561798,0.00533333,0.00533333,15200.983727,0.00533397,0.0054652
MWA_XRP_GBP,2015-05-12,0.00533333,0.00533333,0.0044987,0.00457711,178747.103954,0.0045763999999999996,0.00478185
MWA_XRP_GBP,2015-05-13,0.00457711,0.00477634,0.00424462,0.00424983,68610.60146,0.00456216,0.00456229
MWA_XRP_GBP,2015-05-14,0.00424983,0.00429614,0.00413047,0.00413047,6180.8498899999995,0.00422951,0.00421028
MWA_XRP_GBP,2015-05-15,0.00413047,0.00423425,0.00413047,0.00419915,21136.2688,0.00418795,0.00417782
MWA_XRP_GBP,2015-05-16,0.00419915,0.00419915,0.00413223,0.00413781,29.116738,0.00419518,0.00418806
MWA_XRP_GBP,2015-05-17,0.00413781,0.00413781,0.00396724,0.00396724,43912.289161,0.00396876,0.00406908
MWA_XRP_GBP,2015-05-18,0.00396724,0.00453515,0.00359694,0.00359694,32192.502462,0.00392884,0.00397547
MWA_XRP_GBP,2015-05-19,0.00359694,0.00442983,0.00359694,0.00426234,52358.785849,0.00411562,0.00402004
MWA_XRP_GBP,2015-05-20,0.00415644,0.00435762,0.00415644,0.00428101,9224.261072,0.00430037,0.00430002
MWA_XRP_GBP,2015-05-21,0.00428101,0.00428101,0.00419713,0.00419713,17685.0,0.00420344,0.00422363
MWA_XRP_GBP,2015-05-22,0.00419713,0.00426142,0.00419713,0.00426142,35079.886282,0.00423722,0.0042141
MWA_XRP_GBP,2015-05-23,0.00426142,0.00426142,0.00426142,0.00426142,0.0,0.00426142,0.00426142
MWA_XRP_GBP,2015-05-24,0.00426142,0.00426142,0.00426142,0.00426142,0.0,0.0,0.00426142
MWA_XRP_GBP,2015-05-25,0.00426142,0.00429185,0.00426142,0.00429185,6.1,0.00429185,0.0042648
MWA_XRP_GBP,2015-05-26,0.00429185,0.00429185,0.00383143,0.00383143,6.8330210000000005,0.00425823,0.00426307
MWA_XRP_GBP,2015-05-27,0.00383143,0.00447172,0.00383143,0.00447172,33250.0,0.00447153,0.00409599
MWA_XRP_GBP,2015-05-28,0.00447172,0.00447172,0.0038023,0.0038023,1.0,0.00447172,0.00444831
MWA_XRP_GBP,2015-05-29,0.0038023,0.00635801,0.0038023,0.00578544,32065.548514,0.00590653,0.00518267
MWA_XRP_GBP,2015-05-30,0.00578544,0.00578544,0.00516209,0.00528236,12453.344756999999,0.00559004,0.00552381
MWA_XRP_GBP,2015-05-31,0.00528236,0.006593000000000001,0.00528236,0.006593000000000001,0.03,0.00528236,0.00569793
MWA_XRP_GBP,2015-06-01,0.006593000000000001,0.00662215,0.00512929,0.00512929,4689.230434,0.00532471,0.00574807
MWA_XRP_GBP,2015-06-02,0.00512929,0.00512929,0.00480769,0.00480769,12522.409285,0.00485294,0.00488401
MWA_XRP_GBP,2015-06-03,0.00480769,0.00527307,0.00480769,0.00502513,1669.754228,0.00491067,0.0049955
MWA_XRP_GBP,2015-06-04,0.00502513,0.0110559,0.00339523,0.00339523,14241.781083000002,0.00444349,0.00488255
MWA_XRP_GBP,2015-06-05,0.00339523,0.00512821,0.00339523,0.00512821,4967.586733,0.00346631,0.00349752
MWA_XRP_GBP,2015-06-06,0.00512821,0.00512821,0.00512821,0.00512821,0.0,0.00512821,0.00512821
MWA_XRP_GBP,2015-06-07,0.00512821,0.00516432,0.00512409,0.00516432,2899.772024,0.00514807,0.00513497
MWA_XRP_GBP,2015-06-08,0.00516432,0.00518472,0.00506332,0.00515478,11549.98,0.00515217,0.00515545
MWA_XRP_GBP,2015-06-09,0.00515478,0.00515478,0.00515478,0.00515478,0.0,0.00515478,0.00515478
MWA_XRP_GBP,2015-06-10,0.00515478,0.00519076,0.00429984,0.00429984,10958.638025,0.00455303,0.00484432
